,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
20210701,138.08,247.02,0.3,448.03,67.55,113.66,8.34,0.23,1.23
20210702,161.2,251.89,0.35,445.55,78.95,116.58,9.96,0.29,1.5
20210703,200.23,244.84,0.44,446.12,93.25,111.87,11.46,0.31,1.63
20210704,171.93,250.77,0.38,446.48,83.73,116.34,10.56,0.29,1.49
20210705,177.62,259.43,0.38,449.05,86.53,121.01,11.38,0.33,1.69
20210706,186.51,249.35,0.41,447.48,89.07,115.11,11.17,0.32,1.64
20210707,151.16,221.26,0.33,445.35,70.99,99.9,8.3,0.23,1.2
20210708,142.12,246.73,0.31,450.09,70.45,113.34,9.41,0.27,1.38
20210709,185.99,282.58,0.41,449.96,93.38,133.18,12.86,0.37,1.89
20210710,187.88,302.16,0.41,442.23,95.29,144.13,13.7,0.41,2.11
20210711,229.03,303.56,0.5,438.47,113.45,144.24,15.66,0.47,2.43
20210712,168.84,304.31,0.37,438.03,86.94,145.12,12.66,0.39,2.02
20210713,190.37,302.3,0.41,434.88,95.65,143.76,13.53,0.41,2.12
20210714,205.59,300.42,0.45,435.25,102.45,142.52,14.31,0.42,2.16
20210715,239.11,302.39,0.52,435.16,116.5,142.92,15.92,0.46,2.38
20210716,260.9,301.75,0.57,433.06,125.88,142.45,16.83,0.48,2.54
20210717,267.79,304.14,0.59,434.01,130.54,144.56,17.94,0.52,2.73
20210718,239.81,303.54,0.52,440.01,117.93,144.22,16.62,0.49,2.56
20210719,203.73,283.8,0.45,439.12,100.11,133.16,13.83,0.41,2.1
20210720,118.91,287.31,0.26,441.16,62.24,136.41,9.24,0.27,1.34
20210721,192.16,288.12,0.42,444.91,96.42,136.68,13.68,0.4,2.03
20210722,196.08,303.0,0.43,441.52,98.83,144.16,14.35,0.42,2.16
20210723,144.16,304.95,0.32,442.16,75.04,145.66,11.26,0.34,1.71
20210724,126.09,288.36,0.27,442.62,65.92,136.95,9.73,0.28,1.43
20210725,211.06,291.69,0.46,448.33,104.95,138.75,14.59,0.43,2.21
20210726,194.48,280.76,0.43,447.05,95.93,131.88,13.12,0.38,1.96
20210727,138.24,281.52,0.3,444.83,71.6,133.68,10.37,0.29,1.5
20210728,161.83,284.87,0.36,442.78,81.82,134.28,11.66,0.34,1.77
20210729,109.33,287.52,0.24,444.37,57.63,137.15,8.67,0.28,1.43
20210730,72.12,296.05,0.16,437.66,39.45,141.47,6.16,0.18,0.94
20210731,172.88,275.3,0.38,437.42,86.91,129.86,11.91,0.35,1.8
20210801,211.12,276.27,0.47,441.02,102.62,129.58,13.66,0.39,1.99
20210802,207.61,283.5,0.46,440.55,102.34,133.88,13.95,0.42,2.16
20210803,141.46,283.75,0.31,444.23,72.03,133.88,10.26,0.3,1.52
20210804,58.25,280.33,0.13,443.45,31.16,132.88,4.64,0.12,0.62
20210805,184.14,283.12,0.41,442.98,91.38,133.11,12.55,0.37,1.88
20210806,186.99,292.13,0.41,440.4,93.28,138.52,12.95,0.38,1.92
20210807,136.84,278.41,0.3,444.38,70.07,131.35,9.95,0.3,1.55
20210808,135.32,272.09,0.3,442.91,68.34,128.52,9.41,0.27,1.42
20210809,206.38,266.8,0.46,443.11,99.96,124.77,13.17,0.39,2.05
20210810,216.62,267.1,0.48,445.12,104.95,125.16,13.63,0.4,2.07
20210811,210.23,258.23,0.47,442.88,100.95,120.61,12.98,0.38,1.94
20210812,152.92,251.59,0.34,449.0,75.88,117.27,10.12,0.29,1.51
20210813,161.72,244.55,0.37,440.57,77.74,112.45,10.09,0.3,1.55
20210814,202.7,267.56,0.46,441.09,98.88,125.54,13.02,0.39,2.03
20210815,217.69,279.84,0.49,441.19,106.84,132.02,14.38,0.44,2.25
20210816,181.32,276.58,0.41,437.98,90.28,130.61,12.58,0.37,1.9
20210817,146.8,284.73,0.34,437.1,75.47,135.95,10.95,0.34,1.71
20210818,131.37,268.95,0.3,441.26,67.8,126.77,9.82,0.3,1.52
20210819,161.84,278.84,0.37,438.28,81.88,132.66,11.62,0.34,1.73
20210820,147.05,285.06,0.34,435.16,75.28,135.63,11.01,0.32,1.62
20210821,177.59,288.66,0.41,435.15,89.42,137.12,12.84,0.38,1.93
20210822,254.78,283.89,0.59,429.8,122.16,133.94,16.02,0.45,2.37
20210823,234.97,271.37,0.54,434.48,112.68,127.33,14.8,0.43,2.23
20210824,194.54,255.59,0.45,440.92,93.46,118.51,12.17,0.36,1.87
20210825,179.38,234.02,0.41,439.69,84.07,106.86,10.61,0.3,1.58
20210826,82.35,208.71,0.19,445.09,41.13,94.05,5.15,0.14,0.71
20210827,148.07,265.73,0.34,441.39,74.61,125.81,10.52,0.32,1.63
20210828,198.7,280.95,0.46,432.59,98.22,133.12,13.66,0.41,2.15
20210829,138.74,277.36,0.32,432.87,71.19,131.66,10.22,0.3,1.53
20210830,160.34,278.09,0.38,432.12,80.31,131.77,11.27,0.32,1.66
20210831,202.54,282.7,0.48,431.7,99.6,134.12,13.78,0.41,2.12
20210901,232.59,281.12,0.55,426.84,112.22,132.9,15.12,0.44,2.26
20210902,216.36,281.81,0.51,431.63,105.14,133.51,14.46,0.42,2.16
20210903,228.91,281.66,0.54,431.98,111.25,133.8,15.16,0.45,2.3
20210904,230.93,277.41,0.55,433.15,111.71,131.62,14.98,0.43,2.23
20210905,233.43,272.27,0.55,431.65,112.62,128.9,15.0,0.43,2.22
20210906,172.37,279.45,0.41,435.27,86.59,133.34,12.52,0.37,1.89
20210907,90.8,268.02,0.22,434.92,48.23,127.33,7.3,0.21,1.05
20210908,186.02,273.29,0.45,432.69,93.2,130.28,13.22,0.38,1.97
20210909,164.28,270.93,0.4,433.36,82.41,128.55,11.8,0.34,1.7
20210910,234.95,267.7,0.56,429.93,113.0,126.55,15.05,0.43,2.17
20210911,137.14,274.62,0.33,433.7,69.45,131.09,10.26,0.3,1.53
20210912,169.73,266.15,0.41,434.55,83.72,126.23,11.8,0.35,1.8
20210913,115.36,264.13,0.28,437.88,60.18,125.52,9.08,0.27,1.36
20210914,26.59,248.55,0.06,440.56,14.91,117.87,2.29,0.06,0.32
20210915,36.29,249.88,0.09,439.31,20.31,118.35,3.09,0.09,0.42
20210916,179.05,250.16,0.44,439.31,88.57,118.59,12.19,0.35,1.79
20210917,178.83,245.83,0.44,433.55,87.52,115.62,11.8,0.34,1.73
20210918,137.62,233.16,0.34,437.44,67.34,108.6,9.07,0.25,1.26
20210919,165.88,243.59,0.41,440.02,81.39,114.63,11.27,0.31,1.57
20210920,116.65,247.05,0.29,438.45,59.61,116.25,8.8,0.24,1.22
20210921,69.68,235.62,0.17,436.07,37.3,110.3,5.62,0.15,0.76
20210922,95.34,245.88,0.24,433.57,49.9,116.07,7.46,0.21,1.08
20210923,162.14,252.02,0.41,434.68,80.5,119.34,11.52,0.32,1.62
20210924,218.1,250.69,0.55,427.72,103.91,117.63,13.8,0.38,1.92
20210925,198.89,248.59,0.51,427.36,96.09,117.17,13.11,0.35,1.77
20210926,151.23,259.45,0.38,430.91,74.35,123.25,10.61,0.3,1.55
20210927,149.47,254.03,0.38,428.2,74.24,120.66,10.62,0.3,1.49
20210928,139.84,256.9,0.36,426.67,71.4,123.02,10.64,0.3,1.48
20210929,81.59,237.95,0.21,431.81,43.15,112.16,6.67,0.19,0.95
20210930,140.38,253.37,0.37,432.97,71.03,120.45,10.59,0.3,1.49
20211001,239.7,265.05,0.62,425.16,116.48,127.11,16.36,0.45,2.35
20211002,217.2,255.2,0.57,428.77,105.58,121.84,14.74,0.4,2.04
20211003,216.51,245.46,0.57,432.09,104.8,116.38,15.33,0.43,2.23
20211004,191.34,209.02,0.51,424.68,87.99,95.76,11.53,0.3,1.54
20211005,197.53,233.61,0.52,426.84,95.18,109.87,13.52,0.37,1.91
20211006,225.66,239.41,0.6,426.73,108.18,113.62,15.3,0.41,2.12
20211007,212.38,227.1,0.57,429.3,100.83,106.8,13.84,0.36,1.87
20211008,198.48,214.45,0.53,433.13,92.7,99.03,12.23,0.3,1.57
20211009,190.72,208.88,0.52,434.88,88.78,96.16,11.73,0.29,1.49
20211010,188.72,206.94,0.52,429.77,87.91,95.05,11.44,0.29,1.46
20211011,197.46,211.86,0.54,425.45,92.3,98.01,12.13,0.31,1.62
20211012,200.32,220.07,0.55,425.13,94.54,102.55,12.71,0.34,1.73
20211013,163.7,211.09,0.45,427.99,78.37,97.95,10.96,0.29,1.51
20211014,154.61,228.41,0.43,432.66,77.29,108.86,11.76,0.33,1.73
20211015,225.5,229.1,0.62,424.96,106.82,108.33,14.71,0.39,2.0
20211016,210.95,232.28,0.59,429.7,102.16,111.12,14.66,0.39,2.02
20211017,85.84,234.48,0.24,429.69,45.84,112.52,7.76,0.21,1.07
20211018,54.71,233.12,0.16,431.25,30.13,112.41,5.45,0.15,0.75
20211019,94.19,213.84,0.27,432.57,49.8,101.47,8.02,0.2,1.07
20211020,123.02,214.02,0.35,436.62,62.99,101.48,9.8,0.27,1.38
20211021,210.37,209.68,0.6,409.83,95.13,95.34,12.19,0.3,1.51
20211022,213.88,218.01,0.62,387.08,95.49,97.41,12.56,0.3,1.55
20211023,192.96,191.39,0.56,374.76,82.8,83.06,10.02,0.23,1.17
20211024,180.65,183.77,0.52,386.14,77.66,79.79,9.4,0.21,1.09
20211025,177.73,190.95,0.52,397.54,80.04,85.61,10.14,0.23,1.19
20211026,180.96,192.98,0.53,405.38,82.26,87.36,10.41,0.24,1.21
20211027,152.35,176.88,0.45,415.73,68.3,78.35,8.3,0.19,0.98
20211028,125.39,183.8,0.38,420.97,58.8,82.24,7.64,0.18,0.95
20211029,197.45,208.46,0.59,399.6,90.9,95.3,11.95,0.3,1.51
20211030,208.9,221.65,0.62,370.25,94.82,100.1,12.73,0.31,1.61
20211031,205.28,208.99,0.62,364.77,91.27,92.97,11.88,0.28,1.41
20211101,191.48,196.55,0.58,372.77,84.77,86.93,10.86,0.25,1.27
20211102,183.49,186.99,0.56,373.28,80.61,82.34,9.84,0.23,1.14
20211103,188.79,187.95,0.58,369.23,83.55,83.68,10.65,0.25,1.25
20211104,166.91,181.05,0.52,382.52,74.69,80.36,9.23,0.22,1.14
20211105,173.4,179.97,0.54,364.43,73.98,77.35,9.35,0.22,1.12
20211106,192.79,197.05,0.6,345.71,83.74,85.93,10.53,0.25,1.26
20211107,202.1,200.86,0.63,344.12,87.44,87.39,11.29,0.27,1.35
20211108,203.11,205.06,0.64,341.36,89.67,90.64,11.6,0.27,1.4
20211109,200.45,204.58,0.63,345.2,89.12,90.98,11.48,0.27,1.41
20211110,203.0,202.06,0.65,352.4,91.04,91.05,11.72,0.27,1.38
20211111,166.69,197.38,0.53,367.36,77.25,90.02,10.41,0.26,1.38
20211112,126.81,195.88,0.41,411.59,62.24,91.94,9.15,0.24,1.29
20211113,67.77,196.32,0.22,422.59,36.02,93.58,6.15,0.16,0.83
20211114,52.41,185.3,0.17,427.73,28.4,87.21,4.93,0.13,0.68
20211115,67.98,192.28,0.22,416.87,36.22,90.81,6.16,0.16,0.81
20211116,169.98,181.83,0.55,395.45,78.45,83.55,10.38,0.23,1.19
20211117,184.6,182.88,0.61,369.97,83.03,82.95,10.6,0.23,1.16
20211118,192.12,190.97,0.63,359.36,86.5,86.54,11.07,0.24,1.22
20211119,194.48,196.29,0.65,370.3,89.19,90.39,11.73,0.27,1.37
20211120,183.93,182.15,0.61,385.87,84.44,84.31,10.91,0.24,1.23
20211121,139.09,153.49,0.47,400.38,62.83,69.07,7.5,0.16,0.84
20211122,148.66,148.72,0.5,415.35,66.41,67.24,7.84,0.17,0.88
20211123,145.33,146.48,0.49,397.55,63.07,64.41,7.4,0.16,0.8
20211124,142.34,140.46,0.48,359.76,58.45,58.99,6.54,0.13,0.66
20211125,141.12,139.57,0.48,356.52,57.69,58.47,6.4,0.12,0.62
20211126,142.27,144.95,0.48,364.2,59.82,61.77,6.75,0.13,0.66
20211127,155.58,153.24,0.53,353.39,65.05,65.38,7.61,0.15,0.76
20211128,180.02,179.35,0.62,338.54,78.47,78.84,9.84,0.2,1.02
20211129,188.3,186.07,0.65,331.55,83.14,82.9,10.7,0.23,1.16
20211130,183.66,182.94,0.63,334.32,80.92,81.26,10.42,0.23,1.15
20211201,181.35,184.45,0.63,339.05,80.34,82.33,10.34,0.24,-999.0
20211202,197.57,195.8,0.69,335.82,88.27,88.04,11.64,0.27,1.35
20211203,151.34,190.88,0.53,362.16,70.94,87.57,10.01,0.26,1.35
20211204,45.22,184.19,0.16,394.93,24.66,87.35,4.62,0.12,0.6
20211205,59.26,184.38,0.21,402.36,31.84,88.33,5.77,0.15,0.76
20211206,105.1,179.77,0.37,402.96,51.71,84.88,7.88,0.19,0.96
20211207,106.05,164.17,0.38,393.6,50.27,73.8,7.3,0.16,0.85
20211208,169.12,173.14,0.6,360.33,74.95,77.02,9.51,0.21,1.07
20211209,96.8,170.05,0.34,392.05,47.69,78.17,7.29,0.17,0.87
20211210,154.64,180.73,0.55,375.21,71.62,82.64,9.68,0.21,1.05
20211211,149.62,148.19,0.53,348.73,63.04,63.23,7.3,0.15,0.73
20211212,132.45,131.23,0.47,343.24,53.15,54.2,5.94,0.12,0.59
20211213,149.06,149.09,0.53,328.12,61.03,62.09,7.02,0.14,0.71
20211214,159.43,158.88,0.57,325.67,66.57,67.09,7.66,0.16,0.8
20211215,142.15,152.33,0.51,329.51,58.73,62.97,6.58,0.14,0.72
20211216,141.24,146.3,0.51,326.07,57.78,60.49,6.42,0.13,0.7
20211217,171.5,169.35,0.62,317.41,72.41,72.32,8.43,0.17,0.87
20211218,166.39,166.91,0.59,331.7,72.0,72.99,8.62,0.19,-999.0
20211219,143.75,141.55,0.52,302.95,56.02,56.36,5.98,0.12,0.6
20211220,169.29,170.52,0.61,291.11,69.12,70.41,8.03,0.16,-999.0
20211221,147.32,145.73,0.53,303.87,58.79,59.09,6.39,0.12,0.59
20211222,138.79,141.3,0.5,305.7,55.88,57.59,6.14,0.12,0.59
20211223,136.55,135.84,0.49,315.54,55.14,55.88,6.14,0.12,0.62
20211224,136.39,134.48,0.49,323.64,55.72,55.87,6.07,0.12,0.59
20211225,140.13,140.69,0.5,337.01,58.62,59.85,6.77,0.12,0.63
20211226,120.9,124.43,0.43,361.13,49.37,51.92,5.46,0.1,0.51
20211227,100.95,108.56,0.36,373.66,40.53,44.23,4.2,0.09,0.42
20211228,114.38,117.79,0.41,369.7,46.97,49.49,5.27,0.11,0.53
20211229,87.62,130.23,0.31,385.25,39.83,56.6,5.01,0.11,0.59
20211230,115.85,158.09,0.41,365.37,52.74,69.79,6.85,0.15,0.77
20211231,160.1,167.3,0.57,337.98,70.34,73.73,8.59,0.18,0.91
20220101,164.4,163.93,0.59,315.3,69.41,69.98,8.14,0.16,0.8
20220102,164.25,164.39,0.58,323.28,70.32,70.96,8.32,0.16,0.82
20220103,173.53,172.71,0.61,308.95,73.59,73.95,8.8,0.17,0.84
20220104,176.84,175.36,0.62,308.16,75.37,75.45,9.04,0.18,0.88
20220105,172.28,170.66,0.61,314.38,74.01,74.02,9.11,0.18,0.89
20220106,168.55,166.61,0.59,325.49,73.62,73.52,9.17,0.18,0.89
20220107,168.95,167.26,0.59,336.1,74.41,74.44,9.16,0.19,0.95
20220108,179.81,178.6,0.62,339.96,80.02,80.16,10.2,0.21,1.06
20220109,182.67,180.45,0.63,344.11,81.52,81.23,10.39,0.23,1.12
20220110,125.43,167.98,0.44,371.8,57.46,74.87,7.51,0.16,0.85
20220111,105.72,150.1,0.37,388.14,48.48,66.07,6.18,0.13,0.67
20220112,65.9,161.27,0.23,382.7,33.16,72.2,4.88,0.1,0.53
20220113,114.77,152.24,0.39,377.99,51.48,66.18,6.5,0.14,0.7
20220114,34.01,130.19,0.12,376.16,16.8,55.75,2.39,0.05,0.25
20220115,160.14,169.8,0.55,353.48,71.69,75.77,9.09,0.2,0.98
20220116,155.27,158.87,0.52,323.94,64.63,66.6,7.53,0.16,0.77
20220117,165.82,164.72,0.56,305.33,68.09,68.27,8.0,0.16,0.8
20220118,176.05,174.18,0.59,301.73,72.41,72.34,8.5,0.17,0.86
20220119,171.33,169.45,0.57,306.41,70.84,70.79,8.24,0.16,0.82
20220120,159.02,158.47,0.53,316.13,65.55,66.01,7.49,0.16,0.77
20220121,108.05,141.59,0.36,363.6,45.36,58.66,5.09,0.1,0.52
20220122,123.27,147.48,0.41,376.29,52.01,61.88,6.05,0.12,0.63
20220123,57.47,166.88,0.19,396.44,28.83,73.91,4.24,0.1,0.51
20220124,117.59,160.16,0.38,388.19,52.32,69.8,6.81,0.15,0.79
20220125,134.62,169.84,0.44,376.87,59.72,73.24,7.7,0.17,0.89
20220126,110.73,147.02,0.36,381.09,48.45,61.89,5.95,0.13,0.7
20220127,151.27,150.04,0.48,333.68,61.77,62.85,6.94,0.15,0.73
20220128,174.11,173.77,0.55,312.36,73.09,73.62,8.56,0.18,0.88
20220129,176.98,177.48,0.56,309.05,74.36,75.14,8.81,0.19,-999.0
20220130,184.14,182.9,0.59,314.65,78.13,78.2,9.27,0.19,0.94
20220131,196.34,196.16,0.62,325.77,86.0,86.24,10.73,0.23,1.13
20220201,183.77,193.84,0.58,350.76,81.01,85.3,10.1,0.21,1.07
20220202,194.0,196.84,0.61,340.4,84.95,86.48,10.61,0.25,1.26
20220203,161.56,191.3,0.5,380.41,72.96,84.82,9.27,0.23,1.15
20220204,40.15,172.69,0.12,393.27,21.1,76.67,3.22,0.08,0.42
20220205,197.55,202.06,0.61,327.75,83.86,85.81,10.28,0.21,1.03
20220206,213.16,212.41,0.65,308.95,92.34,92.34,11.65,0.26,1.28
20220207,201.91,201.74,0.62,320.13,87.84,88.04,10.95,0.24,1.2
20220208,183.41,197.47,0.55,338.74,79.79,85.48,9.72,0.22,1.09
20220209,141.87,191.49,0.43,370.97,64.27,83.34,8.12,0.19,0.96
20220210,80.31,194.06,0.24,382.91,38.62,86.98,5.36,0.13,0.67
20220211,149.48,151.8,0.45,343.55,59.3,61.32,6.27,0.12,0.65
20220212,212.76,211.91,0.63,313.66,90.91,90.85,11.21,0.24,1.22
20220213,229.46,228.7,0.67,314.99,100.34,100.09,13.0,0.29,1.44
20220214,223.12,225.93,0.66,318.91,97.31,98.48,12.55,0.29,-999.0
20220215,221.55,224.43,0.65,322.36,96.59,97.82,12.33,0.28,-999.0
20220216,216.12,218.02,0.62,332.52,94.93,95.76,12.2,0.29,1.48
20220217,192.64,191.11,0.55,340.19,82.33,82.29,9.59,0.22,1.12
20220218,201.35,204.75,0.58,340.7,86.88,88.45,10.58,0.25,1.26
20220219,213.18,212.2,0.61,337.3,92.23,92.18,11.29,0.27,1.34
20220220,82.2,168.16,0.23,382.79,37.71,71.98,4.57,0.11,0.55
20220221,208.22,211.32,0.59,340.83,88.46,89.8,10.75,0.24,1.23
20220222,203.41,214.2,0.57,348.28,88.12,92.49,10.8,0.23,1.17
20220223,206.3,209.91,0.58,356.98,89.22,90.84,10.89,0.23,1.2
20220224,206.61,218.39,0.57,386.52,93.38,97.86,11.92,0.27,1.39
20220225,157.26,241.98,0.44,395.84,75.84,110.61,11.08,0.27,1.4
20220226,217.2,229.28,0.59,372.63,97.93,103.02,12.6,0.3,1.51
20220227,199.95,217.55,0.55,388.17,89.84,96.83,11.41,0.27,1.41
20220228,224.93,224.57,0.61,373.7,100.72,100.81,12.8,0.3,1.57
20220301,196.96,195.7,0.53,375.13,83.85,84.54,9.75,0.23,1.19
20220302,212.89,211.45,0.57,372.48,92.54,92.47,11.1,0.27,1.4
20220303,222.95,221.77,0.59,358.68,96.44,96.33,11.76,0.3,1.55
20220304,228.0,227.87,0.61,358.43,99.87,99.97,12.46,0.32,1.66
20220305,220.16,222.38,0.59,374.81,96.43,97.44,11.71,0.29,1.48
20220306,229.21,233.41,0.6,369.79,101.23,102.9,12.96,0.3,1.55
20220307,233.23,238.45,0.61,357.46,101.66,103.59,12.73,0.3,-999.0
20220308,242.25,247.69,0.63,365.59,106.79,108.83,13.86,0.34,1.7
20220309,245.17,249.03,0.64,359.71,107.7,109.24,13.82,0.34,1.74
20220310,244.81,252.13,0.63,366.06,107.77,110.7,13.99,0.35,1.8
20220311,242.75,251.81,0.62,363.23,107.62,111.04,13.86,0.35,1.8
20220312,249.2,255.03,0.64,361.38,110.8,112.91,14.37,0.38,1.92
20220313,262.12,269.11,0.67,358.73,116.55,119.09,15.52,0.42,2.18
20220314,266.63,266.03,0.68,359.95,119.02,118.52,15.77,0.42,2.21
20220315,255.95,265.19,0.65,368.94,113.23,116.88,14.98,0.41,2.11
20220316,259.31,259.32,0.66,378.48,114.59,114.43,14.93,0.37,-999.0
20220317,249.74,252.49,0.62,394.05,111.78,112.7,14.02,0.34,-999.0
20220318,257.38,261.69,0.64,392.55,114.77,116.3,14.55,0.37,-999.0
20220319,256.24,264.54,0.64,373.73,112.57,115.94,14.2,0.34,-999.0
20220320,262.41,272.91,0.65,385.54,117.94,122.16,15.36,0.42,2.21
20220321,240.89,251.2,0.59,406.76,108.97,112.74,13.6,0.35,1.8
20220322,240.17,242.36,0.59,409.15,106.85,107.59,12.98,0.32,1.63
20220323,214.13,233.68,0.52,429.62,94.94,103.11,11.27,0.27,1.4
20220324,233.78,234.84,0.57,406.23,99.88,100.51,11.61,0.28,1.42
20220325,168.73,207.73,0.41,430.34,72.67,88.21,7.88,0.19,0.97
20220326,166.37,193.84,0.41,440.08,71.76,83.14,7.58,0.18,0.91
20220327,214.56,220.3,0.52,420.09,91.97,95.18,10.41,0.24,1.23
20220328,254.62,256.98,0.62,417.12,114.12,114.86,14.08,0.34,1.77
20220329,250.87,254.27,0.6,409.06,110.71,111.9,13.38,0.33,1.69
20220330,224.4,243.27,0.54,430.09,100.38,108.0,12.02,0.3,1.57
20220331,226.74,240.98,0.54,426.87,101.01,106.98,11.97,0.3,1.54
20220401,216.58,228.68,0.52,435.15,95.6,100.9,10.98,0.28,1.45
20220402,193.82,206.73,0.46,435.73,83.55,89.32,9.02,0.23,1.15
20220403,202.01,222.8,0.48,437.65,88.71,97.76,9.94,0.24,1.22
20220404,236.62,249.3,0.55,427.69,105.41,110.45,12.49,0.32,1.65
20220405,240.55,250.03,0.56,426.05,107.18,110.74,12.62,0.32,1.63
20220406,227.45,243.95,0.53,423.9,100.09,106.35,11.59,0.3,1.57
20220407,252.88,263.36,0.59,421.08,113.23,116.73,13.73,0.37,1.91
20220408,257.34,261.59,0.6,417.33,114.93,116.22,13.89,0.36,1.88
20220409,261.53,265.2,0.61,422.41,117.38,118.44,14.21,0.38,1.95
20220410,250.6,253.83,0.58,420.84,110.28,111.55,13.09,0.34,1.77
20220411,258.57,265.8,0.59,424.9,116.67,119.03,14.34,0.39,2.03
20220412,251.66,262.36,0.58,428.81,113.69,117.4,13.86,0.37,1.91
20220413,256.36,260.09,0.59,432.12,115.29,116.27,13.92,0.36,1.88
20220414,204.01,240.27,0.47,455.07,92.12,106.36,10.9,0.29,1.49
20220415,246.81,252.18,0.56,434.35,109.44,111.02,12.89,0.34,1.73
20220416,219.75,231.84,0.5,432.74,94.78,99.98,10.85,0.27,1.41
20220417,254.61,259.87,0.58,424.24,114.12,115.95,13.88,0.36,1.89
20220418,268.15,271.8,0.61,423.23,121.09,121.77,14.8,0.39,2.05
20220419,251.69,266.92,0.57,428.71,114.54,119.77,13.94,0.38,1.97
20220420,239.12,264.02,0.54,435.34,108.77,118.33,13.2,0.35,1.83
20220421,227.47,264.51,0.52,436.16,106.17,120.09,13.1,0.36,1.88
20220422,210.26,257.88,0.48,433.09,97.63,117.12,11.87,0.33,1.71
20220423,257.4,261.59,0.58,430.97,117.05,117.88,14.05,0.37,1.93
20220424,267.38,274.66,0.6,433.59,121.65,123.44,14.99,0.41,2.19
20220425,273.35,275.63,0.62,436.42,124.4,124.24,15.3,0.41,2.2
20220426,269.54,275.19,0.6,434.05,123.01,124.09,15.09,0.41,2.21
20220427,256.36,270.45,0.57,449.12,116.35,120.88,14.05,0.39,2.05
20220428,256.96,270.13,0.57,451.48,115.93,120.02,13.96,0.38,2.0
20220429,255.23,267.57,0.57,451.01,115.81,119.43,13.84,0.38,1.98
20220430,202.84,246.36,0.45,455.16,92.27,108.77,10.63,0.29,1.48
20220501,231.41,258.66,0.52,438.55,105.38,116.01,12.7,0.35,1.86
20220502,229.24,264.76,0.51,433.87,106.14,120.1,13.06,0.36,1.88
20220503,164.57,257.55,0.37,441.62,78.92,116.98,9.84,0.27,1.34
20220504,256.06,271.37,0.57,426.84,117.99,123.0,14.59,0.38,1.95
20220505,234.07,258.42,0.52,434.52,107.23,116.56,13.05,0.34,1.74
20220506,279.03,286.88,0.62,429.07,129.12,131.13,16.25,0.41,2.12
20220507,278.64,284.3,0.62,432.62,127.63,128.79,15.97,0.41,2.11
20220508,279.34,296.43,0.62,434.75,130.91,136.51,16.8,0.45,2.3
20220509,215.7,305.37,0.48,439.37,106.95,143.71,14.9,0.41,2.11
20220510,196.2,298.92,0.43,443.96,98.03,141.34,13.8,0.38,1.96
20220511,192.68,289.38,0.42,444.4,96.46,136.63,13.34,0.38,1.95
20220512,265.89,288.88,0.59,439.23,127.8,136.07,16.7,0.47,2.48
20220513,249.5,266.27,0.55,440.44,115.8,122.29,14.09,0.39,2.03
20220514,256.53,287.73,0.56,444.55,121.69,133.62,15.47,0.44,2.27
20220515,262.66,291.41,0.58,443.91,124.87,135.78,15.87,0.44,2.27
20220516,254.34,276.05,0.55,441.96,119.55,127.52,14.66,0.41,2.11
20220517,263.61,280.55,0.58,438.67,125.11,130.8,15.76,0.43,2.22
20220518,243.24,286.72,0.53,442.11,116.73,133.8,14.99,0.41,2.11
20220519,186.77,283.15,0.41,449.21,91.4,131.86,11.77,0.31,1.6
20220520,278.18,286.14,0.61,437.58,129.98,132.09,16.33,0.43,2.23
20220521,241.08,278.12,0.52,449.07,114.48,129.24,14.42,0.39,2.02
20220522,158.93,276.78,0.34,440.61,78.43,128.16,10.15,0.27,1.4
20220523,269.32,280.13,0.59,429.89,125.07,128.41,15.52,0.4,2.04
20220524,266.35,286.2,0.58,435.67,125.98,132.62,16.12,0.43,2.23
20220525,256.16,274.72,0.55,440.34,120.05,126.59,14.98,0.4,2.09
20220526,242.47,271.86,0.52,443.13,112.37,123.38,13.87,0.36,1.87
20220527,243.42,273.38,0.53,446.21,112.81,124.22,13.86,0.35,1.81
20220528,257.3,273.95,0.56,445.44,120.34,126.09,14.77,0.38,1.92
20220529,197.69,257.75,0.43,449.49,93.91,118.7,11.27,0.29,1.48
20220530,231.9,257.74,0.5,446.22,107.81,118.43,12.77,0.32,1.65
20220531,229.38,253.45,0.5,443.2,106.59,115.74,12.59,0.32,1.63
20220601,201.69,267.02,0.44,443.89,97.03,123.7,11.7,0.31,1.58
20220602,195.66,247.23,0.42,457.91,92.31,112.84,10.72,0.28,1.45
20220603,213.5,266.93,0.46,441.12,100.74,122.53,12.19,0.32,1.66
20220604,216.32,257.6,0.47,444.02,100.91,117.34,12.02,0.31,1.59
20220605,238.41,256.48,0.52,446.73,109.17,116.85,13.08,0.34,1.74
20220606,225.52,254.4,0.49,448.99,103.91,115.57,12.34,0.31,1.62
20220607,249.32,265.76,0.54,444.79,116.5,122.3,14.16,0.38,1.95
20220608,209.73,259.09,0.45,444.42,98.31,119.11,11.96,0.32,1.63
20220609,195.23,250.0,0.42,446.23,90.2,113.68,10.68,0.28,1.43
20220610,205.18,253.11,0.45,453.6,95.4,115.53,11.61,0.31,1.61
